"GSM1220074" "GSM1220075" "GSM1220076" "GSM1220083" "GSM1220103" "GSM1220104" "GSM1220105" "GSM1220106" "GSM319718" "GSM319738" "GSM319743" "GSM319745" "GSM319746" "GSM319748" "GSM319809" "GSM319811" "GSM319813"
"TSC22D4" 6.66464539680887 6.04172417079242 5.73594566909858 7.39412780775777 6.82315342910112 6.13668114772776 7.03456737566339 6.26332996779624 6.90052091514424 6.62025660824314 7.04353440755889 7.15313091202602 6.96149473248006 6.74062209613618 7.13837411265126 6.77517250004824 7.04624830393287
"TSEN2" 7.48021732305828 7.38778461824246 6.74108410084564 5.92389922349618 6.59599859183393 6.83343054742954 7.04456029952951 7.49342283207652 7.27300281362252 6.91840557748789 6.65796806015139 7.03305006286564 7.61160896582589 6.61777171186131 6.70052514202236 7.07256728712073 7.29752883913774
"TSEN34" 8.32880962146463 9.27005312133198 8.71089918634649 9.31421206697655 8.98800119663325 9.21125116626659 8.54701851113767 8.55245683804005 8.95773662688652 8.72166177992837 9.10751659735543 9.04029532284362 8.92482490245857 8.96060633029949 8.87096234611997 8.93287065408113 9.44019728312925
"TSFM" 6.87606269618818 6.91687398557467 6.6448818889794 7.16182649743998 6.65847667280055 6.99850900785592 6.76725367037396 6.54973351018469 7.29825911094359 6.85047932602115 7.45441244382974 7.77542532392869 6.86421660697403 7.11795110265449 6.79477968482776 6.94059613680274 6.95798612122078
"TSG101" 8.94158546048908 9.91165212050709 9.85101177103408 9.1638530369763 8.83046280953592 9.8206920482108 8.81025955506655 9.871225088285 9.85888452670938 9.59229029272655 9.35784696878484 9.29323392932962 9.97843809263778 9.47112963670558 9.43598025620986 9.6336291413766 8.83721433267579
"TSGA10" 4.97598365255055 5.07183173665708 4.98301064174044 4.77162211932032 5.39388522188056 4.9637871474167 5.47212859226547 5.85535165359043 5.71335000938702 5.49065656306498 5.05338865651584 5.91038168726899 5.79504896920848 3.71733832419179 5.63558420013476 5.16044626291625 5.80280058602801
"TSHZ2" 7.32325975413427 5.76549500635331 5.50694296665357 6.25595322598131 6.49695130122543 5.12006950360163 5.35019901245643 4.95469385210157 5.83380930902604 6.38441597731406 4.12752524624487 5.45924282957991 4.69733763250413 5.38723671661913 4.84143356111005 5.59413854805269 5.8024369473613
"TSKS" 5.28605283506896 4.90089957222568 5.13190735288642 5.13190735288642 5.18327701412106 4.84960012536719 4.64453743428706 5.10622715632373 4.74011626700806 4.45339717156756 4.71755493744506 4.95554354832231 5.01878729080623 6.14716706383556 5.29418763917494 5.68849442228467 4.8321618048285
"TSKU" 6.91676009130195 9.00208025285548 8.39202000083939 7.72883282370807 7.96410015738072 7.51501917074036 6.5965886655216 9.23760751105579 8.03737232154651 6.99260229646424 7.8727268920861 8.46472530967059 8.27416854810506 8.17334211087026 8.26105264369008 8.15034293722476 8.16777291066941
"TSNAX" 7.59574837108826 7.98678845993094 8.35492057331086 7.83017887744548 7.07135941581052 7.98389651998112 7.65576155192756 8.25485187302201 8.3725954606917 8.82653897011225 8.68910675262189 9.25958765588468 8.75635863222596 8.97203938333405 8.57225771339389 8.58384483714502 9.14596018781043
"TSPAN1" 6.9104968270087 7.47920601741811 7.06007722100579 9.21962211606664 7.17978356450543 6.43225475607947 7.29952618493077 9.36991273567539 5.85319511253639 6.79556728661526 5.30505647087939 7.32321471961647 5.80455098503613 6.38009407959282 7.25529456101725 6.55936687646426 6.26685221763768
"TSPAN12" 6.82128471306723 5.38136801680533 6.44041650327027 7.09208105958285 6.92987972650208 6.0670630502239 6.23551724507034 5.43542088614594 5.73824418167773 5.62808398107417 4.97770042650089 6.35003732111387 6.06219803817251 5.49455316173344 5.15430065246918 6.61179066866362 6.30113596309459
"TSPAN13" 9.0581601168774 9.46657252922838 10.7589320109178 10.3310105873268 10.0032811581753 9.5698854958429 8.819186371718 8.18332439812385 9.21715931476166 8.34052299685247 8.33119974526027 9.41843048514942 9.12861468485079 9.10754732093293 9.97489699292202 8.10741719953063 9.60718950053959
"TSPAN14" 7.58095029978816 7.63058189583541 7.35766418365718 8.72327834344517 7.58095029978816 7.87879867787237 7.53132301583671 7.82914800775691 7.91324987202945 7.5493096894207 7.85832453194375 8.30969912541164 8.92453368676869 8.48201580638537 7.47316406346834 7.14828099196491 8.07875798623406
"TSPAN15" 7.75279556020411 6.34732575949874 6.36735281738247 8.13530840221692 7.35057081485824 7.55162568522764 7.16972645255248 7.10946823557039 6.6516421904799 7.58034954300272 6.42772878656236 7.00754772780295 6.88658618826072 6.25229692435838 5.32270093407256 6.47768063445695 6.13116430606997
"TSPAN2" 5.24087436472669 5.9477404979848 5.7601845325212 4.2746769523657 5.46911850677654 4.63114597482401 4.40094656635519 5.62273410553311 5.26187381068563 5.33473113980804 3.16769119227228 4.06663835577574 4.82554630591224 3.904264069585 6.10967339265836 5.04097443954736 3.61525216411676
"TSPAN3" 8.67961995736622 9.03856496444048 8.71156740762927 9.16100424575553 9.49910564598733 7.63113130526843 9.66178607352977 9.16762092630527 9.71908735677076 9.5172760053803 9.27549007306747 9.42015180569283 10.2360678566562 9.49814938280684 10.1095249396922 9.7320808867729 10.0328100658301
"TSPAN31" 8.53732426016944 8.18506364919623 8.10288409759769 8.14984311298313 8.20854460112335 7.6920841437364 8.9014181697273 8.9014181697273 8.42043463053547 8.52798521945975 7.3614302266801 8.71809364774363 8.21734239971593 8.71443216121023 8.96485167955639 9.01884914446554 8.75678048128165
"TSPAN32" 7.00452951901453 7.43381223992265 6.86469617829652 5.56183599285434 6.90362277365477 5.57693970595988 6.1014026394323 5.43982951279106 5.95754894480103 6.47943684078016 6.32334648959808 6.00916036640737 6.5794176312261 5.02976368567539 4.18813565411114 6.43240893290693 6.21352889352542
"TSPAN4" 7.0206077699852 8.13470013485903 6.88379210754777 8.59715349121063 7.51330828697256 7.48757370880681 6.75329888772192 8.65997992342676 8.10658575731762 8.16457349715928 7.78321229769077 7.58114429849582 8.1183431317338 8.00862533544411 8.12031048480125 7.31261839401751 7.6394481971443
"TSPAN5" 6.36950805492808 5.96656045414275 6.10803714909449 6.5549132464469 6.8387449223423 5.86868507366958 6.06449363939582 5.83607341621518 6.00639815243414 6.28018322838042 7.09203169939239 5.96621594105717 2.86047013924256 7.42325952001672 5.78960910679224 6.60632821279638 6.08836801269343
"TSPAN6" 7.07036531015616 7.51156696332187 8.42730635136476 8.27302921939831 7.66614559753621 8.13747836683767 9.60019761103844 9.86270492863646 8.7445652769712 8.57334341269785 6.35476299011472 8.52761495555258 8.9323817766954 8.7823709938168 8.44339643308116 8.08055979097637 8.45243116914647
"TSPAN7" 4.5501404686163 5.62723348582566 5.85261146616601 8.38652583532096 6.58483609354498 5.56049886623779 8.05025066894813 8.14191553714392 9.59369614184903 7.20928071752335 5.41695685537308 7.09777458745081 7.6455058230885 6.62839725796678 10.4166603392718 5.52161952904493 7.54156156861248
"TSPAN8" 7.02540331032253 6.82180148847756 7.57370893365353 8.19966931667949 7.03613040062654 7.04685855965559 6.98250577839193 6.95034420670194 7.04539630110708 6.30093349179183 6.936292903086 7.38434811946806 7.30620605876709 6.53499198439835 7.37793871825232 3.82583214391133 6.42315304931538
"TSPAN9" 6.76032623343089 6.80138848048339 6.99645296625203 8.31115722064135 7.6126156160355 6.90405024886747 7.74614496348588 8.75296451709375 7.61504056660384 7.8945576061483 7.84696113378014 7.75378345926943 7.82314758694001 7.69692448891867 7.5985104940689 8.29576751377838 7.80270241341623
"TSPO" 8.94724681006118 9.63779731737284 9.13413102101931 10.8015745721512 10.5024059988372 9.78283504330313 8.80127405115434 10.0627740354534 10.1214534924136 10.5285284051273 9.89188178459121 9.72511506110581 10.3285753334517 10.0208134767575 10.2785575701233 9.5007870088891 10.0394272939683
"TSPYL1" 8.41643464357864 8.43840790497354 8.88901899060973 8.75710356843054 8.64719172841899 7.63699496702224 9.03195146243519 9.39487868979638 9.0859780960797 8.78301918492454 8.40926235052421 8.37269785319254 9.59862459451343 8.74729486950607 8.4868433964205 8.94684422758669 8.09691707307041
"TSPYL2" 7.85857692659096 6.75286801102732 7.5060651918425 6.96063757887559 7.74083084190995 6.64756190247603 7.56659057521302 6.26959337879939 7.2719340855846 7.69870764897358 5.53737597934875 7.3432789341167 7.1178674630974 7.94960979086583 7.97578027285463 7.80270100254376 7.93219713010341
"TSPYL4" 7.70633909539755 7.46454004227649 7.63074667073641 7.38903766906355 7.26829712570299 7.11748677024915 7.04213219457985 7.9635440923254 8.38504261730942 8.00821636374094 7.81906415462635 7.68892468175786 8.02350689252089 7.71811707903799 6.79158346220809 8.02746017937474 7.98964460130449
"TSPYL5" 6.87263001469518 6.26168798068703 6.50293065082899 7.24309601307721 7.48567813419838 11.1141410568087 6.90110189416636 8.47252017408795 5.81715315759899 6.1944156654846 9.62005782351248 7.19873264244988 8.31067689115712 5.78642726908451 8.36893826904841 5.41787418547612 5.39493377680638
"TSR1" 8.47344112740265 8.3081717654048 8.00235185351382 8.45224970467562 6.88496492225473 7.88587005406468 6.72311266334814 8.65755725861621 7.93155188011566 7.66468783668385 8.36223261363311 8.38496549314657 8.00606322253746 7.90364339557749 7.77220064605143 7.55681809573574 7.53694156078024
"TSR2" 7.80741747782841 7.39660086916909 7.93192609204165 8.36776357362131 7.94437738639006 8.18096590252752 8.66666757719508 9.04033856551114 8.4443577450069 7.94576194389087 7.37943778313979 8.07823853104885 7.86275642472475 8.05664577972004 8.35966567697846 8.8404453982354 8.40455967226996
"TSSC1" 7.23498194746597 7.30366940106231 7.44106101637069 7.88084876540925 7.81211952357741 8.03206773379719 6.80925808010641 7.99082426032946 6.89516664353032 7.4311706687444 8.0443327189064 7.93573986982061 6.97949319820171 7.49170354973609 6.94713612824068 7.66296442497796 8.0220513306472
"TSSC4" 7.46993264473542 7.92862596162961 7.83032023993271 7.28432533123529 7.61189014649515 7.45901361484308 6.82593528118297 7.3825836700808 7.43237953170535 7.6629758882152 7.47655762715174 7.4263412903005 7.82348881887951 7.28971212370192 7.84928789336586 7.22412449877816 7.38405627014433
"TST" 9.65622309033664 8.30930300257418 8.05436575722381 9.20712821222854 8.92139493669268 8.53370117085105 8.7683447306318 10.4831598240684 8.98202146473856 9.10621723892728 9.44489502457917 8.80672169803545 9.92939864495123 6.90676072500416 9.65746663279347 7.32306331659778 9.17246920786835
"TSTA3" 7.73468599385975 8.44336680761048 7.92655756360991 8.73881634971818 7.91179641653338 9.27081874890715 7.76420132846127 7.95608072551316 7.84527059147526 8.55844155427886 8.53728207980056 8.82823608812612 8.43437955072173 8.63420782731792 8.62413708556211 7.76935159999035 8.38642447646583
"TTC1" 7.45735050640196 7.55476321018803 7.76046005761129 6.63549744730311 7.58723746533548 8.04203292354335 7.87957481938221 7.54393882426869 7.79797256394723 7.79172399426269 7.72448818271692 7.87739369574874 8.03527418601164 7.44530150104908 7.84880935342672 8.08238463601176 8.0751610670682
"TTC12" 6.02922064696253 5.98402533330337 5.95183034942183 5.96318682489384 6.13643666027773 7.13552867585849 6.55286415991368 7.69139984751526 6.12656588800595 6.78098712069232 6.65538236896704 7.26835982218435 6.32404756737171 5.89284920020662 7.07736893004167 6.64204819540438 6.81122200299422
"TTC13" 7.91586346421068 7.92388452315597 7.03170905675039 6.86902976150399 6.67683920965846 7.29936068715797 6.79277679321984 6.61034084604291 7.24129611879809 7.45717078027342 7.66007962122182 8.19110498402603 7.39504177637817 8.29129402530075 6.48804068356711 6.30778402366094 7.58119811548507
"TTC17" 9.10045092295855 8.67808927013414 8.11523843266374 8.12802600707317 7.3612409113293 7.45064377297412 7.71894653566437 7.85953764241544 8.0485306280709 8.20866930548742 8.18084067920212 7.89398752946996 7.99721827146228 8.69864750044563 7.98589323537118 7.43962604962373 7.35130932474863
"TTC19" 8.63006650320163 8.92169271008796 9.05003920734283 8.35021102661738 7.9306641087979 8.25695206153759 8.52510760421941 8.66505608321045 8.39109392157907 8.77969371047369 8.92999826037782 8.93777651961203 9.14966560518952 9.59769825366565 9.36385549697624 8.33965914611495 8.14058194905831
"TTC23" 6.08060722212737 6.43758888090433 6.92953205566305 6.08082326278118 7.01566785956321 5.71283312678888 7.2713369623693 6.55964794427403 6.91888228898457 6.63529426025291 6.72196135757794 6.38834903630953 7.66775059645707 6.58174927207755 7.04914908253706 6.47503956265357 7.28417301865973
"TTC26" 4.54945179031689 5.48257305076228 5.71644928733466 6.06072001601517 5.63388216222962 6.58464939784107 6.22609519433118 6.14339815769645 6.57002122923299 6.08691240996726 6.45918950967241 6.1847775598923 6.44531029408243 6.43251957480889 6.24863532478858 5.95622052184658 5.68193066659859
"TTC27" 7.48221274105103 7.68592998200104 7.96161421705214 6.63198350856025 7.43428601335075 9.1009143904412 7.74585513258343 7.85372926899999 7.76286284432911 7.87483541492179 7.78363258553047 8.13256851158931 7.03733631831908 7.8211358019721 6.74392858017316 7.8756229402232 7.85325753806125
"TTC3" 8.0740609878786 9.96409356895595 9.58107507993633 8.30871102811525 8.3210615689885 10.0505850822201 10.0505851007852 9.12396215890936 10.1499301326016 9.78337750812109 8.36366548975953 8.19728395806122 8.50448333901787 9.43420858161508 10.0765843836219 9.34814570196423 10.4195168661164
"TTC30A" 5.3558768008643 5.47093582020105 5.79717968196439 5.24086560911754 5.22170186562758 5.14506091638096 6.18141397959361 5.60522924538797 5.01015497050959 5.83968367952353 5.2653590401101 6.07207263990666 5.47881257619392 6.16318824707054 4.73895126213236 6.22030052384044 6.49184340353457
"TTC31" 7.7143058359071 7.70149327528597 7.70149327528597 7.84244208040748 7.52213894015882 8.20131776129709 7.72711859404274 8.29105623452346 7.65090453998017 7.92609328307071 7.9319299141299 7.89818801952875 7.03261028937418 7.64638335920128 7.8060759727272 6.78930518145406 7.8572310462723
"TTC33" 5.48046476871144 5.85513833011726 6.96282209848782 4.99416625763033 5.63027653672811 7.37658509947868 6.56820321868498 5.64900854727454 6.26596097340492 5.97008747187958 6.37676683301643 6.18457879466735 6.54129071724528 6.49097354313921 6.22120509727266 7.5917603695617 6.3384565640415
"TTF1" 7.58055939389816 7.93765230711276 8.01516446818754 6.67103746262207 6.81265969057081 6.25634596284569 7.34613141249082 7.33949190514808 6.80348336848967 6.41752072550297 7.24430921641802 7.83386677288439 7.38361412953936 6.74831305224396 6.62368443784582 6.7475154748063 7.3740231136994
"TTF2" 6.92251207799616 6.4814625902069 5.65971146403121 4.62577543276318 6.05258044197287 7.113300995652 5.79063476182494 6.08830972809702 6.76290641061951 6.39960483763671 7.93967833273078 5.30886824020081 5.47363642490492 6.74528433469631 6.02451148912552 6.89908389822465 7.48347630677515
"TTK" 7.12270500480128 7.34851809589489 7.42380722927258 7.37863270477527 6.16035284648848 7.7702429218147 6.29555555811417 5.00599236183629 6.37654374535519 5.46638317417167 8.59598718386392 7.24619479997988 7.00403215944647 6.19723222886114 6.07971537988374 7.26354881367629 7.61693843206463
"TTLL1" 6.89671645421329 6.64127297488319 6.74592213868799 6.45064953612881 5.94333174242597 6.10567039060573 6.49446764967836 7.41639261051055 6.47083937755231 6.81387061033199 6.2574790767929 6.65350077069441 6.99628960042853 6.31685051905687 6.88491243953495 6.34763549908793 6.26954813555913
"TTLL12" 8.72729489400927 8.39608707529412 7.67156783483101 9.55126630551561 8.59300647513163 9.11234937934025 8.05607685285177 8.70938868399679 8.12061300283798 9.09435712504028 8.80407121785875 8.04001080342482 8.41909856146601 8.00562684018264 8.85758817575393 7.73310870566519 7.67001062821454
"TTLL4" 6.2632802965465 6.33817920803432 6.48803206439743 7.46352435393893 6.88796021765666 6.05117463896808 6.81294115915472 6.46305167631094 6.8870211684337 6.90939860572373 6.85751871004432 6.88832071976532 6.98403917947022 6.85177298758451 6.87829974080154 6.93991409373149 6.84535492743085
"TTLL5" 7.35490182160638 6.4860321799196 6.43092002930743 6.81685294914852 6.98235010711184 7.13410142700472 6.44469736463629 7.20309281654055 7.82502680203082 7.5183979459425 6.76912976307414 7.59605297691101 6.79513633306976 7.1543107049575 6.59236618688317 6.92966867004357 6.79723749432731
"TTLL7" 5.84773034841119 4.9120118234502 5.6986342593229 5.1668443065684 5.99690444970885 4.12833777261644 4.80592130235968 4.65748808410421 5.94683330156477 4.12794986670301 5.63633534740741 4.11133420755997 6.77884704510774 5.65515417469032 4.56316630487956 6.44113033596838 6.24576502662702
"TTR" 5.60663657355558 5.71303188659497 5.28777359084792 7.07884715818667 6.52318285240735 7.16441723065105 6.48048121402318 5.45777193110751 5.4552557523213 7.88253508386367 6.31748659775454 7.50366683676572 11.154061568094 7.09190985619899 6.86256608687997 7.50857381275074 8.21238188144828
"TTYH1" 4.29225939895776 4.55640991302083 3.68731104717439 5.841131590906 3.62235211128364 3.6984867576366 4.4378589581636 3.33254893988776 5.28590812869316 4.15130490592846 4.57040124342663 4.41573958835634 4.4751934766456 5.29856641997795 6.1719834208664 4.64297640712115 4.61489759973779
"TUB" 4.84648279117273 4.94751837732592 4.97181846516148 6.23793047224266 5.08640277706854 6.38865413439078 6.05402203794061 7.61830018782595 6.26436222929904 6.44455093352797 6.74111281632531 5.45032859708022 8.06871587212551 6.72737246364799 5.17031242827414 5.74464125417168 6.29737667066106
"TUBA1A" 10.4122738313574 9.6788050953734 9.50720870801869 10.6574030320905 10.7323854759326 10.3308293772297 8.67151872085539 9.28020947320223 10.2507836703328 10.0102497221521 9.81620672887485 10.4479925090892 10.7833301883565 10.7005263026444 10.2824148032701 10.3563408469064 11.7378311937707
"TUBA1B" 11.7184182227181 10.8795208791948 10.6262741287701 11.7342466938843 11.7342466938843 11.46516369561 10.5313073442986 10.721241329709 11.3227073523296 10.873461939071 11.7756923636191 11.189147607822 10.9653135685894 11.7613932996632 11.5027245083884 11.2716500310588 12.3257134294222
"TUBA1C" 11.4470186666752 11.4599139564621 11.1500573293764 12.3162704930155 11.7377541524878 11.5197059645448 9.71862249620048 11.3980596649085 11.1089743142895 10.5236587031117 11.8231479963048 11.1981758923716 10.936366088591 11.6141373437575 11.7151453914053 11.1838476457043 12.6115908621277
"TUBA3C" 6.71691214297986 6.17659857307115 6.55049620252047 6.75853772060685 6.40500002462332 5.80352355907243 6.13510335486972 6.36345065727317 6.29802374770296 6.13488411948139 7.64027769005287 6.51787667882517 6.3242254183436 6.44223942570124 6.83098543487416 6.190235274063 6.23902005813957
"TUBA4A" 10.0229456862333 8.5372263360346 9.1336367754691 8.96709238790569 9.56419191495582 7.96969905218591 7.88676065663227 7.38987018289489 7.77245476276863 6.78632443253297 7.97978401663593 7.75005842776716 7.74136121427966 7.29547530486334 7.75058998387497 8.12642437130799 7.98156730911754
"TUBAL3" 5.06697126135244 5.16809308924165 4.86485207217921 5.19337984144581 4.76385698187517 5.21866907848042 4.96589054904012 8.49680270816135 4.84549787242407 5.29020419926594 5.25102427039781 5.30518012298459 4.36170199299195 4.94696585042238 3.28015331144019 4.89707021928354 3.0617715243706
"TUBB" 9.77829283767812 11.1057653710779 10.6072866978551 10.7493906558699 9.64060060450159 9.70304744275757 10.2148804179785 10.0930583855092 10.2321820677616 10.6809636616634 11.006750637746 10.3627028187058 9.96585577965188 11.1080310924693 10.5140289081256 10.2942314402131 11.0609419353619
"TUBB1" 4.67357749344601 4.99379320974285 4.99379320974285 5.23419960638338 5.10061553532886 4.75359504692684 4.46032133842154 4.62024635719217 4.3664820584642 3.77930909887094 3.93399467000761 6.12739779938319 4.06434704520562 5.89372178509133 5.29175176084859 4.25966214441905 3.8711888729074
"TUBB2A" 8.52099387072423 9.56923059079386 9.54037112090001 8.73249962512486 7.15725780552595 8.16538241617355 7.6562850121359 8.83826701018551 8.38733359875419 8.81275831312123 9.72786531196406 8.62590801263764 9.19367084406833 9.36822369771441 9.11622887379491 8.83411849416935 9.68688309268989
"TUBB2B" 7.37484238003389 6.81339459227 7.44652157803964 8.30673854835729 6.10872711268217 7.41068185274061 7.58988289586184 4.02030567655497 5.91993486653471 8.0347475741952 8.65355322549569 6.80777503809749 8.92775998970178 7.79443284202236 7.63516584047315 8.70125388663841 8.0140469841781
"TUBB6" 8.87536932709847 8.13738512334134 7.06906257399339 6.64373115755021 8.97337173791211 8.26534193244988 6.46089052690692 7.7231048065508 7.27374395418325 7.47730544571458 9.19925662153271 8.01564074868632 7.68450900311567 8.55300395227206 8.06301715821303 8.40974570980237 8.5059125212015
"TUBD1" 7.0720169006019 6.0991406195084 7.84103653279646 5.53952068309897 6.52905488504875 6.49164430981696 7.03454264056729 7.09075551280601 6.9356812181428 6.94021052756158 6.94604823981428 6.92030575200847 6.94699223667121 6.92287735737179 6.93900974726894 6.92232752928236 6.94232313843039
"TUBG1" 7.98244901267806 7.94150456686714 7.34828319546033 7.91113491114147 7.49505043000164 7.80696182125936 6.83463722916011 7.60796091281255 8.14609943536367 8.10838768961931 8.51642013485696 8.33344672014702 7.36773626263701 8.42132226816501 7.25813629112362 8.82664696361711 9.20830832038742
"TUBGCP2" 8.11653049086105 7.87478053908657 6.61314273239034 8.47922442597461 8.30458442363864 7.53908844771898 7.36456604674385 7.55251436903338 7.79572595660339 7.68372185101828 7.3193434551129 7.67557805404325 6.75211888493798 7.6329584086174 7.31885206559781 7.68914449982473 7.41207130341111
"TUBGCP5" 5.56280048188857 5.89860251041674 6.03858237134068 5.21326415908677 5.88460643603425 5.91259893971604 6.33264528339124 6.02458285632845 6.37615137010161 6.16732621160435 6.24069610668027 6.29890321686567 5.87057768892927 5.65939799391943 6.41432337601054 6.4689700018952 6.35292526790625
"TUFM" 10.2381590455703 9.1730312955579 9.07091572136524 10.019270525264 8.60415894162788 10.9386722534123 9.66907528665012 9.93171852250215 9.42716017842587 9.41728839410849 9.77803605949729 10.350658581612 9.59079483943209 9.76443903578163 9.81952926301489 9.88388304750012 9.97506171177272
"TUFT1" 6.59552719269552 8.51154539067899 9.05846655510735 9.44941898084024 8.68727910640266 9.4689717070019 8.59940404379529 8.74587110859219 8.27104698395278 7.27453533687506 8.10486705373904 8.272548748847 8.50170978157247 8.03012094393901 7.76650191058246 7.56724848636897 8.64360581547635
"TULP3" 7.02057226094699 7.11182958729038 6.97495022499531 8.05570608260574 7.17267733445709 7.96430212113076 7.11182958729038 9.13805355019734 7.53941567306979 7.15437766346553 7.0267049560664 7.25294895260474 6.97734568857009 7.35063098642653 7.63439800684232 7.45257638615244 7.54227380254647
"TULP4" 7.54612765974952 7.4072075575663 7.18854372455523 8.158350106385 7.74547725326914 7.49919807230876 8.5889847589803 8.31988163040567 8.02254633778422 7.95546577144166 8.74624900985336 7.43780621862874 7.89392362492045 7.74149421756522 8.05003595877532 8.11509131895994 7.83491311911882
"TUSC2" 7.6158006204177 7.31487771602156 7.20029899992068 7.40083368957972 7.32920243277215 6.78526067562074 7.40083368957972 7.30055351952505 7.40856911817569 7.31671580608578 7.2158540608099 7.32770280084579 7.62336467102292 7.3471003084944 7.59262054345004 7.31880872204731 7.47540171708855
"TUSC3" 4.8984645716558 5.70721986900513 6.49304386831893 7.09754321434914 6.58959148336656 4.64583457702891 5.8655527364214 7.42726366925871 5.4820870480264 7.19428851242018 6.8965002615813 7.72921802823447 7.51038604293212 7.96377127521449 7.42204712312129 7.1790697075969 7.58341365870814
"TUT1" 7.01221732405119 7.02292917917256 7.23722089797003 6.80874623101317 6.46632065438761 7.15149209611995 6.62678816201946 7.37656213948644 7.0291122137689 6.16132634471065 6.9628179028574 6.99608364162718 6.70754179451831 6.55245581305816 6.92492026655485 6.99400856774262 6.41775884288611
"TWF1" 6.49963045007042 6.9661407332519 7.29280776493523 6.6601273162022 6.59288753545315 7.61148670119545 6.72697474500422 7.89084547195694 6.74371121147364 7.22696239169785 6.91497294642658 7.57893020777284 6.35692412848485 7.03311905871389 6.78600398297747 6.72605477062658 6.83454591391929
"TWF2" 8.17205795723753 7.50495186196152 7.28269823849041 7.21788788541141 8.17205795723753 7.72726927339099 7.41233781665237 7.19011405419164 6.67710245752686 7.19335178368296 7.70397070972729 7.75757176551554 7.72106556643509 7.52692796761364 7.79504466273421 7.57337500914956 7.84893726349067
"TWIST1" 6.81677982709359 6.99121081561843 7.62382829646532 6.87128495360319 6.42448099768535 3.83284090048231 6.86038358768759 4.09136316196024 6.46980505952935 6.88885523919742 4.79863936737167 9.03887599653044 4.33612698387088 6.39829430784307 5.9524824082646 6.54364116978412 7.32450221454474
"TWISTNB" 6.54163942370935 6.91998093106108 6.80253799215909 5.46056236908036 6.65902846415448 6.03328586345946 6.02025909599309 5.66871111009262 5.85278059403641 6.57674688292702 5.45066293262945 6.39053506472025 6.64922556971814 6.43980253802708 6.14087889376345 5.97389551362393 6.19064336419503
"TWSG1" 7.36866936174092 7.07563848235997 6.59019606465552 4.94093780563965 8.04106998364698 7.2407517090049 7.50713399609919 5.6019104965846 7.415298051623 5.00764669433885 6.58484713987493 7.66311844431374 7.65818395579468 6.09866820090866 7.89414575948106 7.72683975987825 7.63974595394587
"TXLNA" 7.97783427852193 8.2519943391489 7.96412669527292 8.04637281345613 8.14232845062332 7.19657864831891 7.63515803325027 7.51180192068417 8.05904270544852 7.88941471936245 8.12177184995297 7.88984801272402 7.2794192021817 7.96532390997917 8.13072576677899 8.76806899482102 8.41581353452817
"TXN2" 7.78569824153093 6.64935763870828 6.90233646116707 8.14360842819696 7.52222683369459 7.86101771391799 7.81394101202844 7.97402819248492 7.81511237171011 8.28199631332984 7.91187816333372 8.26775266031126 8.39961040484665 8.21562823896873 8.15836012313764 8.00123301196557 8.35480997748902
"TXNDC9" 7.98280774582099 8.14003546018279 8.55142758755571 6.77518287482522 8.14003546018279 9.15679880304649 7.60806505976815 7.68057373255674 8.31859947164724 8.52825710500878 8.24190410736954 7.95102698548565 9.10017966674844 8.10240923129854 8.17286216064251 8.14189554352603 8.7254410749842
"TXNIP" 11.7004879278275 9.9936635482633 10.5578712835941 10.5578712835941 11.1785389074201 9.40129416740631 11.3054977055445 9.97955887986705 11.3765833059633 10.5372010935698 9.49630077826561 10.0300579390582 11.0147324688437 10.7204163397512 9.81068776010119 8.69988268546858 10.0403630247006
"TXNL1" 8.08851490885746 9.1323266141029 9.61623553411779 8.12712548786308 8.17539528426013 9.04525769937985 8.80346679029202 8.28161339594934 8.71039148449217 8.34718759099453 8.65142623731586 8.8277461046107 8.35296317996318 8.55225040041519 8.6404972875511 8.90855149276307 9.43371830302413
"TXNL4A" 7.10357738279858 7.86740953444837 7.56164102549708 7.38705304717337 7.2125715843593 6.51583446295285 6.90750335206802 8.17345912524886 6.73766162861218 7.23032105587443 7.29758087196479 8.15485379153327 7.51783479146026 7.19892678369876 7.91141954226385 7.70521596161773 6.89633392540688
"TXNRD1" 8.59643931228695 8.42159339359243 7.82866023475871 8.42215725076347 8.27149957594357 7.94125186825155 8.99914038060755 8.59899318100013 8.26899409191538 8.84181090415144 8.89306974129952 8.88373169521108 9.06062551831225 9.38495398714601 9.11829952651436 9.02855119851694 9.30568478894356
"TYK2" 8.820246463164 8.27214026200958 8.33171010797423 7.90285213649707 9.1420179751278 8.367452896 8.43894039512579 8.06961734673408 7.99075445503486 8.13930246730505 8.58968301870792 8.30297140917525 7.28701919333068 7.92880667185884 8.17794449119334 8.36044756188497 8.47029555732018
"TYMS" 7.7571155617076 8.89173271982543 7.79555893774082 7.4784539010285 7.66101450957702 7.06547024899845 7.81478123578121 7.3247540498062 7.43936823914702 8.85370441870587 6.95906846908994 9.04335036657124 9.20574984478768 8.22795516302648 7.72111026490379 7.84269785706981 7.42576844350526
"TYRO3" 6.6191043508605 5.71481978340462 4.64469144562308 6.72210994652816 5.6487208234678 6.11163877327111 6.36900146016328 7.04590964100998 6.15592896189393 5.98499429494676 6.07884768447626 6.00324585011712 6.16592299269797 6.17656897532609 5.86768800171299 6.4159392171395 5.92368960730144
